"","id","host_id","host_since","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_total_listings_count","host_identity_verified","neighbourhood_group_cleansed","latitude","longitude","is_location_exact","room_type","accommodates","bathrooms","bedrooms","beds","square_feet","price","cleaning_fee","minimum_nights","number_of_reviews","number_of_reviews_ltm","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","cancellation_policy","reviews_per_month","Pre_20_reviews","Post_20_reviews","ForRent"
"7226",24491178,20044199,2016-06-26,NA,73,"f",1,1,"f","Manhattan",40.72503,-74.0013,"t","Entire home/apt",3,1,1,1,NA,185,150,4,33,8,96,10,9,10,10,10,9,"strict_14_with_grace_period",1.29,0,0,"t"
"7227",24493475,185022050,2018-04-18,100,100,"t",1,1,"f","Brooklyn",40.61334,-73.98714,"t","Entire home/apt",5,1,2,3,NA,108,200,30,9,4,98,10,10,10,10,9,9,"moderate",0.36,1,0,"t"
"7228",24495605,75173477,2016-06-01,97,90,"f",2,2,"f","Brooklyn",40.69932,-73.91191,"f","Entire home/apt",4,1,2,2,NA,200,100,3,10,3,95,10,9,10,10,10,10,"strict_14_with_grace_period",0.39,1,0,"t"
"7229",24498097,120371644,2017-03-12,86,100,"t",2,2,"f","Brooklyn",40.5917,-73.95536,"t","Private room",3,1,1,2,NA,65,50,2,53,16,98,10,10,10,10,9,10,"moderate",2.04,1,0,"t"
"7230",24505183,20110967,2014-08-16,100,33,"f",2,2,"f","Manhattan",40.85867,-73.92591,"t","Private room",1,1,1,1,NA,26,NA,30,5,1,100,10,10,10,10,10,10,"flexible",0.22,0,0,"t"
"7231",24509757,1273890,2011-10-10,100,100,"f",2,2,"t","Manhattan",40.85081,-73.9368,"t","Entire home/apt",7,1.5,3,4,NA,150,195,30,1,1,80,10,10,10,10,8,8,"moderate",0.11,0,0,"t"
"7232",24512493,175152359,2018-02-24,100,99,"f",4,4,"f","Bronx",40.84368,-73.84886,"t","Private room",2,1,1,1,NA,65,50,2,23,13,100,10,10,10,10,10,10,"moderate",1.09,1,0,"t"
"7233",24515198,185189643,2018-04-19,NA,91,"t",1,1,"f","Queens",40.7461,-73.91983,"t","Private room",2,1,1,2,NA,75,NA,3,121,46,98,10,10,10,10,10,10,"strict_14_with_grace_period",4.7,11,0,"t"
"7234",24521630,83921231,2016-07-15,100,100,"t",1,1,"f","Manhattan",40.76152,-73.98758,"t","Entire home/apt",2,1,1,1,NA,225,95,1,82,37,99,10,10,10,10,10,10,"moderate",3.35,9,0,"t"
"7235",24524252,296491,2010-11-23,60,71,"t",2,2,"t","Brooklyn",40.61673,-73.96491,"t","Entire home/apt",2,1,1,2,NA,75,99,2,37,14,97,10,10,10,10,10,10,"strict_14_with_grace_period",1.42,3,0,"t"
"7236",24525290,185265758,2018-04-19,NA,100,"t",2,2,"f","Manhattan",40.82156,-73.94966,"t","Entire home/apt",6,2,2,3,NA,247,100,31,122,44,97,10,10,10,10,10,10,"strict_14_with_grace_period",4.75,3,0,"t"
"7237",24525886,22577148,2014-10-15,100,100,"t",7,7,"t","Brooklyn",40.69616,-73.93438,"t","Private room",2,1,1,1,NA,80,40,4,27,7,99,10,10,10,10,10,10,"flexible",1.06,4,0,"t"
"7238",24535821,26584499,2015-01-23,NA,50,"f",8,8,"t","Manhattan",40.7826,-73.98228,"t","Entire home/apt",2,1,0,1,NA,100,150,31,1,1,100,10,10,10,10,10,10,"flexible",0.1,0,0,"t"
"7239",24538208,20584520,2014-08-26,100,39,"f",1,1,"t","Manhattan",40.72926,-73.98456,"t","Entire home/apt",1,1,1,0,NA,101,NA,30,33,8,97,10,10,10,10,10,10,"strict_14_with_grace_period",1.29,0,0,"t"
"7240",24540842,6524762,2013-05-22,90,59,"f",28,28,"t","Manhattan",40.76487,-73.97857,"t","Entire home/apt",2,1,0,1,NA,280,0,1,10,1,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.39,0,0,"t"
"7241",24541153,30895980,2015-04-09,100,100,"t",2,2,"f","Brooklyn",40.57644,-73.95551,"t","Entire home/apt",3,1,1,2,NA,110,100,2,18,10,94,9,10,10,10,10,10,"moderate",0.72,2,0,"t"
"7242",24545438,30384092,2015-03-31,100,94,"t",1,1,"f","Brooklyn",40.66725,-73.95017,"t","Private room",2,1,1,1,NA,70,20,3,66,24,97,10,9,10,10,10,10,"flexible",2.67,4,0,"t"
"7243",24555212,39528519,2015-07-25,100,51,"f",53,53,"t","Manhattan",40.71113,-73.9884,"t","Shared room",1,1.5,1,1,NA,38,15,180,1,1,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.1,0,0,"t"
"7244",24560314,19703783,2014-08-08,NA,100,"f",1,1,"f","Manhattan",40.76265,-73.98954,"t","Entire home/apt",3,1,1,2,NA,160,85,2,6,1,96,10,10,9,10,10,9,"moderate",0.24,0,0,"t"
"7245",24561311,17345576,2014-06-27,NA,100,"t",1,1,"t","Manhattan",40.80322,-73.94488,"t","Shared room",3,1,1,1,NA,65,50,30,1,1,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.11,0,0,"t"
"7246",24565942,39528519,2015-07-25,100,51,"f",53,53,"t","Manhattan",40.71158,-73.98888,"t","Shared room",1,1.5,1,1,NA,36,15,4,5,0,96,9,9,10,10,10,9,"strict_14_with_grace_period",0.28,0,0,"t"
"7247",24572398,10679309,2013-12-17,NA,32,"f",2,2,"t","Brooklyn",40.71181,-73.96677,"t","Entire home/apt",3,1,1,2,NA,150,125,1,11,5,96,10,9,10,10,10,9,"flexible",0.43,1,0,"t"
"7248",24580806,174986751,2018-02-23,NA,88,"t",3,3,"f","Manhattan",40.85054,-73.93956,"t","Private room",2,1,1,1,NA,90,50,3,16,3,99,10,10,10,10,10,10,"strict_14_with_grace_period",0.63,1,0,"t"
"7249",24580943,174986751,2018-02-23,NA,88,"t",3,3,"f","Manhattan",40.85264,-73.93976,"t","Private room",4,1,2,2,NA,180,85,3,7,2,97,10,9,10,10,10,10,"strict_14_with_grace_period",0.28,0,0,"t"
"7250",24582148,9121940,2013-09-29,100,79,"f",4,4,"f","Manhattan",40.73602,-74.00024,"t","Entire home/apt",3,1,1,1,NA,225,100,30,3,1,20,6,6,6,2,8,6,"strict_14_with_grace_period",0.12,1,0,"t"
"7251",24583029,75302217,2016-06-01,NA,50,"f",1,1,"t","Manhattan",40.77883,-73.95528,"f","Entire home/apt",2,1,1,1,NA,150,150,3,16,7,88,9,9,9,9,10,9,"strict_14_with_grace_period",0.63,0,0,"t"
"7252",24596989,12292581,2014-02-16,100,73,"f",1,1,"f","Manhattan",40.70617,-74.0112,"t","Entire home/apt",2,1.5,1,1,NA,200,150,8,7,3,94,10,9,10,10,10,9,"strict_14_with_grace_period",0.29,2,0,"t"
"7253",24599215,185888575,2018-04-23,0,97,"f",1,1,"f","Brooklyn",40.69571,-73.93144,"t","Entire home/apt",10,2,3,5,NA,240,100,3,69,21,90,9,9,10,10,9,9,"moderate",2.68,3,0,"t"
"7254",24599452,185889529,2018-04-23,100,97,"t",4,4,"f","Queens",40.70389,-73.75782,"t","Private room",3,1,1,1,NA,50,25,2,72,17,95,9,10,10,10,9,10,"moderate",3.05,0,0,"t"
"7255",24601752,185908506,2018-04-23,100,89,"f",3,3,"f","Bronx",40.88634,-73.83431,"t","Private room",2,1,1,1,NA,90,0,3,20,1,94,10,10,10,9,9,9,"strict_14_with_grace_period",0.85,0,0,"t"
"7256",24604281,185683441,2018-04-22,100,100,"t",3,3,"f","Manhattan",40.81639,-73.94223,"t","Private room",2,1,1,1,NA,90,NA,2,76,28,96,10,9,10,10,10,10,"strict_14_with_grace_period",2.95,10,0,"t"
"7257",24607763,118029044,2017-02-25,100,100,"f",2,2,"f","Brooklyn",40.60909,-73.97155,"t","Entire home/apt",8,2,4,5,NA,200,125,3,33,10,93,9,9,10,10,10,9,"strict_14_with_grace_period",1.32,1,0,"t"
"7258",24608893,27032848,2015-02-01,NA,100,"f",1,1,"t","Brooklyn",40.71747,-73.96045,"t","Private room",1,1,1,1,NA,89,15,4,4,1,100,10,9,10,10,10,10,"flexible",0.16,0,0,"t"
"7259",24609530,185981519,2018-04-24,NA,100,"f",0,0,"f","Manhattan",40.72189,-73.98219,"t","Entire home/apt",5,1,2,5,NA,260,60,1,68,24,81,9,8,8,8,10,8,"strict_14_with_grace_period",2.63,3,0,"t"
"7260",24620408,186059643,2018-04-24,100,93,"f",1,1,"f","Queens",40.70022,-73.90025,"t","Entire home/apt",4,1,1,1,NA,200,50,2,49,12,89,9,9,9,9,10,9,"strict_14_with_grace_period",1.95,0,0,"t"
"7261",24621401,42795691,2015-08-28,100,50,"f",1,1,"f","Manhattan",40.78925,-73.96757,"t","Entire home/apt",2,1,1,1,NA,108,120,14,26,7,95,9,10,10,9,10,9,"moderate",1.15,1,0,"t"
"7262",24622596,16754308,2014-06-13,100,38,"t",1,1,"t","Manhattan",40.71097,-73.99702,"t","Private room",1,1,1,1,NA,52,NA,30,6,2,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.26,0,0,"t"
"7263",24624171,81662935,2016-07-04,100,96,"f",2,2,"f","Brooklyn",40.68392,-73.91324,"t","Entire home/apt",4,1,2,2,NA,159,69,2,72,27,93,10,9,9,10,9,9,"moderate",2.86,2,0,"t"
"7264",24628788,31929849,2015-04-25,100,83,"f",1,1,"f","Brooklyn",40.61962,-73.96323,"t","Entire home/apt",2,1,1,1,NA,85,50,1,12,6,98,10,10,10,10,10,9,"strict_14_with_grace_period",0.49,0,0,"t"
"7265",24632050,186148319,2018-04-24,NA,50,"f",1,1,"f","Brooklyn",40.66155,-73.944,"t","Private room",1,1,1,1,NA,47,NA,18,1,1,NA,NA,NA,NA,NA,NA,NA,"flexible",0.16,0,0,"t"
"7266",24632516,79322329,2016-06-22,100,100,"t",1,1,"f","Brooklyn",40.70133,-73.92074,"t","Private room",2,1,1,1,NA,115,60,3,64,24,98,10,10,10,10,10,10,"moderate",2.51,2,0,"t"
"7267",24632778,186155189,2018-04-24,100,99,"f",4,4,"f","Manhattan",40.84398,-73.94057,"t","Private room",2,1,1,1,NA,38,5,1,10,2,84,8,7,9,9,9,8,"strict_14_with_grace_period",0.41,0,0,"t"
"7268",24632914,24790900,2014-12-13,NA,100,"f",1,1,"f","Brooklyn",40.66959,-73.91204,"t","Private room",4,1.5,2,2,NA,120,30,3,5,2,92,10,10,10,10,8,8,"moderate",0.23,0,0,"t"
"7269",24633702,163843832,2017-12-23,100,63,"f",1,1,"f","Brooklyn",40.6155,-73.9522,"t","Private room",1,1,1,1,NA,50,25,2,15,3,99,10,10,10,10,9,10,"strict_14_with_grace_period",0.6,1,0,"t"
"7270",24633966,161268152,2017-12-04,92,60,"f",4,4,"f","Manhattan",40.72221,-73.99181,"t","Entire home/apt",6,1,2,2,NA,700,200,2,4,4,80,8,8,9,9,10,8,"flexible",0.39,0,0,"t"
"7271",24635095,179657707,2018-03-20,NA,93,"f",3,3,"t","Manhattan",40.75516,-73.99603,"t","Private room",2,1,1,1,NA,110,NA,3,52,19,92,9,9,10,10,10,9,"flexible",2.03,2,0,"t"
"7272",24644837,9864136,2013-11-07,80,35,"f",23,23,"t","Brooklyn",40.68608,-73.914,"t","Entire home/apt",8,1,1,2,NA,121,100,30,2,1,90,8,9,10,10,10,9,"strict_14_with_grace_period",0.08,0,0,"t"
"7273",24645220,115258603,2017-02-06,NA,0,"f",1,1,"f","Brooklyn",40.67254,-73.91686,"t","Private room",1,1,1,1,NA,62,22,2,23,0,98,10,10,10,10,9,10,"strict_14_with_grace_period",0.89,0,0,"t"
"7274",24649878,25237492,2014-12-26,100,99,"t",34,34,"t","Manhattan",40.84039,-73.93954,"t","Private room",1,1.5,1,1,NA,50,75,30,2,0,100,10,9,10,10,10,9,"strict_14_with_grace_period",0.1,0,0,"t"
"7275",24653197,104497453,2016-11-20,100,89,"f",7,7,"t","Brooklyn",40.62483,-73.97437,"t","Private room",2,1,1,1,NA,200,0,3,1,0,100,10,10,10,10,10,10,"flexible",0.04,0,0,"t"
"7276",24653572,171590575,2018-02-04,NA,NA,"f",1,1,"f","Staten Island",40.6416,-74.09861,"t","Private room",2,2,0,2,NA,50,100,10,2,0,100,10,10,10,10,8,10,"flexible",0.08,0,0,"t"
"7277",24657328,173373234,2018-02-14,NA,100,"f",2,2,"f","Manhattan",40.75864,-73.97035,"t","Entire home/apt",3,1,1,2,NA,200,NA,30,7,0,94,10,9,9,10,10,9,"flexible",0.28,0,0,"t"
"7278",24659224,19288299,2014-08-01,100,90,"t",1,1,"f","Manhattan",40.76511,-73.98762,"t","Private room",4,1,1,2,NA,139,75,1,60,27,97,10,10,10,10,10,10,"moderate",2.35,5,0,"t"
"7279",24670583,26947215,2015-01-30,NA,85,"t",1,1,"t","Bronx",40.81862,-73.8791,"t","Shared room",2,1,1,1,NA,40,15,1,30,5,98,10,10,10,10,9,10,"moderate",1.17,1,0,"t"
"7280",24670846,186362905,2018-04-26,100,76,"t",1,1,"f","Brooklyn",40.63125,-73.88925,"t","Entire home/apt",2,1,1,1,NA,85,0,1,52,26,98,10,10,10,10,10,10,"flexible",2.07,1,0,"t"
"7281",24676594,186501476,2018-04-26,NA,0,"f",1,1,"f","Manhattan",40.72911,-74.00001,"f","Entire home/apt",3,1.5,0,0,NA,350,100,4,6,0,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.24,0,0,"t"
"7282",24694832,588933,2011-05-14,80,100,"t",1,1,"f","Brooklyn",40.6682,-73.95261,"t","Entire home/apt",4,1,2,3,NA,150,80,3,57,27,96,10,10,10,10,10,9,"flexible",2.3,3,0,"t"
"7283",24699301,20912691,2014-09-03,100,93,"f",10,10,"f","Queens",40.70887,-73.78275,"t","Entire home/apt",11,1,2,5,NA,128,100,2,28,5,96,10,9,10,10,9,9,"flexible",1.15,3,0,"t"
"7284",24699402,186586297,2018-04-27,NA,100,"f",1,1,"f","Manhattan",40.76752,-73.98641,"t","Entire home/apt",2,1,1,1,NA,200,100,3,103,38,95,10,10,10,10,10,9,"strict_14_with_grace_period",4.26,10,0,"t"
"7285",24699891,45416627,2015-09-30,100,91,"f",9,9,"f","Queens",40.76962,-73.92477,"t","Private room",2,1,1,1,NA,60,20,2,4,0,95,10,10,10,10,10,10,"strict_14_with_grace_period",0.16,0,0,"t"
"7286",24700123,45416627,2015-09-30,100,91,"f",9,9,"f","Queens",40.76956,-73.9243,"t","Private room",2,1,1,1,NA,59,20,1,69,24,94,10,10,10,10,10,10,"strict_14_with_grace_period",2.75,2,0,"t"
"7287",24700919,185724116,2018-04-22,NA,100,"f",1,1,"f","Brooklyn",40.68161,-73.90717,"t","Entire home/apt",2,1,1,2,NA,125,40,2,59,19,94,9,10,10,10,9,9,"moderate",2.31,1,0,"t"
"7288",24713329,186791133,2018-04-28,100,100,"f",0,0,"f","Brooklyn",40.66061,-73.96209,"t","Entire home/apt",5,1,2,4,NA,78,100,3,69,17,82,9,8,9,9,9,8,"strict_14_with_grace_period",2.73,1,0,"t"
"7289",24715620,105640471,2016-11-29,18,62,"f",8,8,"t","Brooklyn",40.64193,-74.01483,"t","Private room",2,1,1,1,NA,44,20,1,18,7,81,10,8,9,9,9,8,"strict_14_with_grace_period",0.85,1,0,"t"
"7290",24716751,186819005,2018-04-28,NA,77,"t",1,1,"f","Manhattan",40.8175,-73.95234,"t","Private room",1,1,1,1,NA,62,NA,1,55,17,92,10,9,10,10,9,9,"flexible",2.15,1,0,"t"
"7291",24717132,985635,2011-08-17,NA,54,"f",0,0,"t","Brooklyn",40.68193,-73.93541,"t","Private room",1,1,1,1,NA,55,40,3,3,3,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.29,0,0,"t"
"7292",24717470,48146336,2015-11-04,100,82,"t",27,27,"f","Manhattan",40.76284,-73.99332,"t","Entire home/apt",2,1,0,2,NA,99,150,30,8,6,100,10,10,10,10,10,10,"flexible",0.35,2,0,"t"
"7293",24719244,186851013,2018-04-29,100,93,"f",1,1,"f","Brooklyn",40.68957,-73.97449,"t","Entire home/apt",6,1,2,3,NA,200,100,2,46,15,94,10,9,10,10,10,9,"flexible",1.85,1,0,"t"
"7294",24730560,3976696,2012-10-25,NA,0,"f",0,0,"t","Brooklyn",40.64109,-73.95604,"t","Private room",1,1,1,1,NA,45,100,2,1,0,100,10,10,10,10,8,10,"strict_14_with_grace_period",0.05,0,0,"t"
"7295",24730752,1784813,2012-02-21,100,96,"t",1,1,"f","Manhattan",40.78237,-73.95226,"t","Private room",2,0.5,1,1,NA,115,80,2,52,18,96,10,10,10,10,10,10,"strict_14_with_grace_period",2.1,1,0,"t"
"7296",24731641,1100494,2011-09-02,100,58,"t",2,2,"t","Manhattan",40.82347,-73.95452,"t","Private room",2,1,1,1,NA,80,25,7,5,1,96,9,10,10,10,10,9,"flexible",0.22,0,0,"t"
"7297",24735722,43825074,2015-09-10,100,94,"f",6,6,"t","Brooklyn",40.68593,-73.87793,"t","Private room",1,2,1,1,NA,38,25,28,14,5,90,10,10,10,10,10,10,"strict_14_with_grace_period",0.55,1,0,"t"
"7298",24736254,14577537,2016-12-17,90,82,"t",2,2,"f","Brooklyn",40.69103,-73.9288,"t","Entire home/apt",4,1,1,1,NA,100,300,30,4,3,95,10,10,10,10,10,10,"strict_14_with_grace_period",0.16,1,0,"t"
"7299",24737425,4350342,2012-12-07,NA,54,"f",1,1,"f","Brooklyn",40.7116,-73.95137,"t","Entire home/apt",2,1,1,1,NA,225,100,3,36,16,99,10,10,10,10,10,10,"strict_14_with_grace_period",1.48,3,0,"t"
"7300",24743062,187062964,2018-04-30,0,NA,"f",1,1,"f","Brooklyn",40.68315,-73.90853,"t","Private room",2,2,1,1,NA,50,NA,2,1,0,NA,NA,NA,NA,NA,NA,NA,"flexible",0.04,0,0,"t"
"7301",24751420,130965770,2017-05-18,NA,61,"f",1,1,"f","Manhattan",40.76914,-73.98757,"t","Entire home/apt",2,1,0,1,NA,180,NA,1,58,16,96,10,10,10,10,10,9,"moderate",2.75,4,0,"t"
"7302",24752128,5383703,2013-03-09,71,100,"f",1,1,"t","Manhattan",40.7648,-73.95862,"t","Entire home/apt",2,1,2,2,NA,170,100,3,42,14,93,9,9,10,10,10,9,"strict_14_with_grace_period",1.66,1,0,"t"
"7303",24754074,4285260,2012-11-29,100,25,"f",1,1,"t","Brooklyn",40.68582,-73.93706,"t","Entire home/apt",4,2.5,2,2,NA,200,160,28,6,1,100,10,10,9,10,9,10,"strict_14_with_grace_period",0.24,1,0,"t"
"7304",24757583,2959060,2012-07-16,NA,71,"t",1,1,"t","Brooklyn",40.69901,-73.97002,"t","Private room",1,1,1,1,NA,70,25,5,29,4,99,10,10,10,10,10,10,"strict_14_with_grace_period",1.17,1,0,"t"
"7305",24758664,187190679,2018-04-30,NA,70,"t",1,1,"f","Brooklyn",40.69933,-73.92463,"t","Entire home/apt",2,1,1,1,NA,105,100,2,37,7,97,10,9,10,10,10,9,"moderate",1.51,0,0,"t"
"7306",24772022,1640651,2012-01-23,100,NA,"f",0,0,"t","Brooklyn",40.7168,-73.95271,"t","Entire home/apt",1,1,1,0,NA,190,150,21,3,0,93,9,9,9,9,10,9,"strict_14_with_grace_period",0.12,0,0,"t"
"7307",24772896,187301833,2018-05-01,100,100,"f",1,1,"f","Manhattan",40.72095,-73.99961,"t","Entire home/apt",3,0.5,1,2,NA,180,99,3,54,22,94,10,10,10,10,10,9,"strict_14_with_grace_period",2.17,5,0,"t"
"7308",24774169,187312110,2018-05-01,100,84,"t",1,1,"f","Bronx",40.88764,-73.90449,"t","Private room",2,1,1,1,NA,51,24,1,54,31,97,10,10,10,10,10,10,"strict_14_with_grace_period",2.39,4,0,"t"
"7309",24776834,34643568,2015-05-31,NA,78,"t",7,7,"f","Manhattan",40.79244,-73.94028,"t","Private room",2,1,1,1,NA,80,50,3,25,8,98,10,9,10,10,9,9,"strict_14_with_grace_period",1.16,1,0,"t"
"7310",24778075,187340835,2018-05-01,100,99,"t",2,2,"f","Queens",40.71082,-73.85112,"t","Private room",2,2,1,1,NA,50,30,1,111,46,97,10,10,10,10,10,10,"moderate",4.42,8,0,"t"
"7311",24779271,65119217,2016-03-30,NA,NA,"f",1,1,"t","Manhattan",40.72745,-73.98537,"t","Private room",1,1,1,1,NA,200,150,1,1,0,100,10,10,10,10,10,10,"flexible",0.04,0,0,"t"
"7312",24792114,3405917,2012-08-28,100,92,"f",1,1,"t","Queens",40.74597,-73.91434,"t","Private room",2,1,1,1,NA,55,30,2,39,14,96,10,9,10,10,10,10,"flexible",1.53,3,0,"t"
"7313",24799807,120762452,2017-03-14,75,97,"f",50,50,"f","Manhattan",40.75028,-73.97702,"t","Entire home/apt",3,1,1,2,NA,210,NA,30,1,0,100,10,10,10,10,10,10,"flexible",0.04,0,0,"t"
"7314",24800766,186059643,2018-04-24,100,93,"f",1,1,"f","Queens",40.69968,-73.89874,"t","Entire home/apt",6,2,2,3,NA,250,50,4,16,2,91,9,9,10,9,9,9,"moderate",0.64,0,0,"t"
"7315",24800844,169076481,2018-01-21,0,NA,"f",1,1,"f","Queens",40.75638,-73.83686,"t","Entire home/apt",3,1,1,1,NA,110,10,1,2,0,NA,NA,NA,NA,NA,NA,NA,"moderate",0.15,0,0,"t"
"7316",24801589,3082771,2012-07-28,100,75,"f",1,1,"t","Brooklyn",40.67238,-73.97607,"t","Entire home/apt",2,1,1,1,NA,93,85,7,8,0,100,10,9,10,10,10,10,"strict_14_with_grace_period",0.33,0,0,"t"
"7317",24801968,39774366,2015-07-28,NA,33,"f",1,1,"t","Manhattan",40.77882,-73.95054,"t","Entire home/apt",3,1,1,1,NA,86,NA,27,2,0,NA,NA,NA,NA,NA,NA,NA,"strict_14_with_grace_period",0.09,0,0,"t"
"7318",24805086,26602392,2015-01-23,100,98,"t",2,2,"t","Queens",40.66204,-73.76597,"t","Private room",2,1,1,2,NA,60,30,1,58,12,96,10,10,10,10,9,9,"flexible",2.27,0,0,"t"
"7319",24805249,3494371,2012-09-06,100,89,"t",1,1,"t","Brooklyn",40.7135,-73.95468,"t","Entire home/apt",2,1,1,1,NA,225,85,14,9,6,100,10,10,10,10,10,9,"moderate",0.41,1,0,"t"
"7320",24805348,187530856,2018-05-02,NA,0,"f",2,2,"f","Brooklyn",40.70896,-73.94754,"t","Private room",2,1,1,1,NA,157,25,1,6,0,88,10,9,10,9,9,8,"moderate",0.23,0,0,"t"
"7321",24806098,75981937,2016-06-05,100,100,"f",5,5,"f","Queens",40.76197,-73.92335,"t","Entire home/apt",5,1,2,3,NA,140,99,15,3,1,67,9,7,10,10,9,6,"strict_14_with_grace_period",0.13,0,0,"t"
"7322",24806529,113890236,2017-01-29,NA,NA,"f",1,1,"t","Brooklyn",40.60997,-73.98022,"t","Private room",2,1,1,2,NA,40,20,2,2,0,40,6,2,10,10,2,4,"flexible",0.08,0,0,"t"
"7323",24807368,21573011,2014-09-20,100,63,"t",1,1,"t","Manhattan",40.80001,-73.96459,"t","Entire home/apt",4,1,2,2,NA,199,85,3,20,6,90,10,10,10,10,10,9,"strict_14_with_grace_period",0.88,1,0,"t"
"7324",24816926,70043681,2016-05-02,NA,97,"f",1,1,"t","Manhattan",40.72734,-73.97528,"t","Entire home/apt",2,1,1,1,NA,142,75,2,70,25,97,10,9,10,10,10,10,"flexible",2.82,0,0,"t"
"7325",24818613,187629569,2018-05-03,100,97,"t",2,2,"f","Brooklyn",40.64747,-73.90085,"t","Private room",2,1,1,1,NA,75,25,1,16,16,100,10,10,10,10,10,10,"strict_14_with_grace_period",1.83,0,0,"t"
"7326",24823404,137129564,2017-06-26,95,100,"f",5,5,"f","Queens",40.75422,-73.81586,"t","Private room",2,2,1,2,NA,59,20,1,28,3,95,10,10,10,10,10,9,"strict_14_with_grace_period",1.1,2,0,"t"
"7327",24833043,101216314,2016-10-25,NA,100,"f",1,1,"t","Manhattan",40.80848,-73.94271,"t","Private room",2,1,1,1,NA,65,50,1,29,1,93,10,10,10,10,9,9,"moderate",1.15,0,0,"t"
"7328",24833117,7834073,2013-07-30,100,98,"f",2,2,"f","Manhattan",40.7879,-73.94796,"t","Entire home/apt",4,1,2,2,NA,250,40,2,43,18,87,9,8,9,10,10,9,"strict_14_with_grace_period",1.71,3,0,"t"
"7329",24833279,156716488,2017-10-29,67,100,"f",2,2,"f","Queens",40.66906,-73.79254,"t","Private room",1,1,1,1,NA,60,100,3,6,4,83,9,9,9,10,9,9,"strict_14_with_grace_period",0.3,0,0,"t"
"7330",24834058,156716488,2017-10-29,67,100,"f",2,2,"f","Queens",40.66872,-73.79417,"t","Private room",1,0,1,1,NA,48,100,3,17,3,100,10,10,10,10,9,10,"strict_14_with_grace_period",0.71,0,0,"t"
"7331",24834309,6194487,2013-05-02,100,100,"f",11,11,"t","Queens",40.76207,-73.90541,"t","Entire home/apt",6,1,2,3,NA,149,59,7,87,43,86,9,8,10,10,10,10,"strict_14_with_grace_period",3.51,10,0,"t"
"7332",24834824,158461160,2017-11-12,100,82,"f",9,9,"f","Brooklyn",40.68828,-73.92329,"t","Entire home/apt",2,1,1,1,NA,62,50,30,2,0,80,10,7,10,10,9,8,"flexible",0.1,0,0,"t"
"7333",24836464,175019394,2018-02-24,100,97,"f",6,6,"f","Queens",40.67162,-73.77911,"t","Entire home/apt",10,2,3,4,NA,500,50,1,4,1,95,10,10,10,10,10,10,"flexible",0.16,1,0,"t"
"7334",24845719,2316071,2012-05-07,NA,57,"f",1,1,"t","Brooklyn",40.71136,-73.9562,"t","Entire home/apt",4,2,2,2,NA,199,100,4,20,12,99,10,10,10,10,10,10,"moderate",0.82,1,0,"t"
"7335",24845976,187822021,2018-05-04,NA,NA,"f",1,1,"f","Queens",40.7645,-73.9238,"t","Entire home/apt",3,1,1,2,NA,120,NA,30,5,0,100,10,10,10,10,10,10,"moderate",0.2,0,0,"t"
"7336",24849342,120006972,2017-03-09,75,99,"f",2,2,"f","Manhattan",40.72923,-74.00176,"t","Entire home/apt",4,1,2,3,NA,250,100,3,43,31,93,10,9,10,10,10,9,"strict_14_with_grace_period",1.73,8,0,"t"
"7337",24853936,175019394,2018-02-24,100,97,"f",6,6,"f","Queens",40.67162,-73.77911,"t","Private room",3,1,1,1,NA,60,10,1,82,16,96,10,10,9,9,9,10,"flexible",3.23,3,0,"t"
"7338",24854139,26474200,2015-01-21,NA,59,"f",1,1,"f","Brooklyn",40.72373,-73.94088,"t","Private room",1,1,1,1,NA,100,45,3,16,7,89,9,8,9,10,10,8,"strict_14_with_grace_period",0.66,0,0,"t"
"7339",24855669,187895786,2018-05-04,NA,17,"f",1,1,"f","Brooklyn",40.69327,-73.95725,"t","Private room",1,1,1,1,NA,75,60,14,1,1,80,10,10,10,10,8,8,"moderate",0.19,1,0,"t"
"7340",24856020,136812761,2017-06-24,100,99,"t",3,3,"f","Brooklyn",40.69448,-73.93657,"t","Entire home/apt",16,2,4,12,NA,600,250,3,39,12,98,10,10,10,10,9,10,"moderate",1.66,1,0,"t"
"7341",24868180,5679153,2013-03-29,100,100,"f",1,1,"t","Manhattan",40.78973,-73.94965,"t","Private room",1,1,1,1,NA,50,50,7,17,0,94,10,10,10,9,9,10,"flexible",0.67,0,0,"t"
"7342",24871506,3480784,2012-09-05,100,100,"f",1,1,"f","Manhattan",40.71868,-73.99738,"t","Private room",2,1,1,1,NA,107,76,1,59,28,99,10,10,10,10,10,10,"strict_14_with_grace_period",2.45,7,0,"t"
"7343",24872721,17620937,2014-07-03,NA,0,"f",1,1,"t","Manhattan",40.83534,-73.94354,"f","Entire home/apt",6,1,2,2,NA,150,NA,2,3,0,100,10,9,10,10,9,10,"flexible",0.13,0,0,"t"
