"","listing_id","id","date","reviewer_id","reviewer_name","comments"
"8059","32450788","618767600",2020-03-15,185505,"Blake","Great location! This apartment is located between two subway stops and very close to grocery shops, drugstores, and restaurants. It's quite roomy for a two bedroom apartment. It was really nice to come back to a clean apartment after going out. Since this stay was in mid-March, we ended up staying in more than anticipated since the city declared a state of emergency for COVID-19. My only complaint is the space heaters could be replaced since they didn't emit much heat. And the shower was a bit on the narrow side. Also, if the neighbors upstairs were home, the walking sounded like stomping so that was not fun to deal with while trying to relax at home."
"8060","32463145","620075348",2020-03-20,100912573,"Reiko","Tiya was a best host I’ve ever met.
And the house was so beautiful and super clean. great locations, and the neighborhood is quiet and safe. 
I’ve stayed almost 2weeks and never got bored under the quarantine.
And Luna(Tiya’ s dog) was so cute.

Highly recommend,
I will never forget."
"8061","32463145","621595489",2020-04-02,9374854,"Asyraf","nice n perfect!"
"8062","32463145","621677078",2020-04-03,342962280,"Joseph","Great listing"
"8063","32463145","622073502",2020-04-09,154447559,"Marcus","The place is awesome in a quite neighborhood and the host was just delightful."
"8064","32463145","622138293",2020-04-10,201753545,"Melinda","This place is about 15 mins away from subway station it’s close to delis and other stores and it’s a great clean big bed where u can sleep in really well. It’s a quiet area with WiFi of course "
"8065","32463145","622413395",2020-04-14,339907955,"Jamal","A very nice place to stay at"
"8066","32463145","622527139",2020-04-16,342962280,"Joseph","Great place"
"8067","32463145","623296764",2020-04-28,218269230,"Keith","Overall David’s place was a good stay he’s a responsive host and respectful of people’s privacy the WiFi is signal goes in and out but shouldn’t be a problem especially if you have service"
"8068","32463145","623459739",2020-04-30,203358939,"Shauly","I sleep really wall. It was great staying by David"
"8069","32463145","624095477",2020-05-06,14609377,"Asia","My stay here was wonderful! Big, clean room and gracious hosts. Would gladly return."
"8070","32463145","624217441",2020-05-08,310294954,"Kervin","nice place"
"8071","32463145","624844986",2020-05-15,26020173,"Lucas","Megan’s the host w the most! Definitely felt well taken care of! A big comfy bed in a nice clean room. This place is a real gem!"
"8072","32466675","619643000",2020-03-18,7801363,"Mariusz","Great experience! Inesw was lovely and was there to help in any way  before and during our stay. The apartment was perfect with everything we needed to hand. The subway to Manhattan was literally 2 min walk away and ride only took about 20 minutes. Local area was quite and good selection of shops and supermarkets around. Very happy with everything about our stay. Highly recommended."
"8073","32466675","626325809",2020-05-26,277265147,"Diamond","Very beautiful home and very great when it comes to responding back. The Jorges family always made sure me and my family were okay without me texting or calling. Their laundry is out of this world, their home feels like home.. very quiet and very cozy. They have, coffee, even food if you need. The t.v’s are dope... it feels like your there lol. I was very exciting with my stay. Anyone that wants to book their home will not regret it. Thanks again for allowing us to stay ☺️ also they even have laundry detergent etc"
"8074","32466675","627079354",2020-05-31,208121751,"Joyell","It was so nice"
"8075","32466675","627469399",2020-06-02,314339254,"La","A very clean house an  big nice tv an nice bathroom"
"8076","32466675","628299897",2020-06-07,337344147,"Tanasha","I highly recommend this stay to anyone looking for a nice space, the apartment was very clean and spacious, perfect for a small family. Thank you again and will love to book a second time in the future."
"8077","32474426","619408375",2020-03-17,37035906,"Amber","Perrian’s place is very clean and we loved to stay at his place. Although we were at his place during the Corona outbreak, he made sure we were safe and would go above and beyond. He is a true super host!"
"8078","32479283","621147089",2020-03-28,89849441,"Nadia","This place is exactly as the pictures and pretty much an overall great place to stay, as it has everything you need. A miner setback with picking up the key but is very easy to do so. Loved it, would recommend."
"8079","32479283","622132545",2020-04-10,89849441,"Nadia","Second time here and just as great as the first time. Thanks David!"
"8080","32490805","623531263",2020-05-01,342502381,"Jessica","Great place! Great location! It was so comfortable and the TV was huge! Shower was fantastic. It was a great place to stay in for a few days. I would definitely book again."
"8081","32492270","620234930",2020-03-21,337820128,"Mamelo","It’s a great place and very close to the airport"
"8082","32492910","624155955",2020-05-07,234866917,"Christian","Pure Heaven"
"8083","32493112","618615918",2020-03-15,235745292,"Tee","Recommend!"
"8084","32493396","623533591",2020-05-01,341814954,"Tosha","The place was easy to find, Host was great and it was a very peaceful and a beautiful place for the $$"
"8085","32493667","620671252",2020-03-23,233958201,"Kadejah","Great location"
"8086","32501807","627076296",2020-05-31,4466973,"Usman","Joe's place was perfect for my group of friends and I. Backyard patio was spacious enough to fit everyone and inside the house, each room was immaculately clean. Check-in process was smooth and exactly what you'd expect. Highly recommend to anyone looking at this property for rental."
"8087","32502180","621343232",2020-03-30,28190502,"Brittany","The apartment is better than I expected. The pictures do not do the space justice. Everything was spotless and I especially liked that I was in a very quiet neighborhood. I was staying at the property while I had work done on my home and being displaced can definitely be stressful, but I truly felt at home. I would definitely stay again!"
"8088","32517517","621535582",2020-04-01,144365665,"Thalles","Very good"
"8089","32518771","621038281",2020-03-27,331264845,"Віктор","Рекомендую на 100%. Все прекрасно,уютно и чисто. Также хозяин готов к помощи и поддержке. 5+"
"8090","32520602","620273987",2020-03-21,52613822,"Елена",NA
"8091","32523519","618644810",2020-03-15,305188624,"Jose","Outstanding Host, I had a great time, there were no issues . I would definitely stay again and would recommend"
"8092","32523945","624521513",2020-05-11,174394286,"Melissa","Great!"
"8093","32530603","626315122",2020-05-26,55458430,"Dana","Great place, great host"
"8094","32541300","622415985",2020-04-14,6297413,"Sonia","Beauty's apartment was spacious and clean.  It is centrally located and well connected to all areas of Brooklyn by bike, train or bus.  You won't regret staying here."
"8095","32541300","623556394",2020-05-01,218269230,"Keith","Enjoyed my stay at Beauty’s place"
"8096","32544013","621825552",2020-04-05,10398923,"Samuel","Tina's place is really convenient, only 1.5 blocks away from Subway station. There are a lot of restaurants and grocery shops around too. The place itself was really nice too. A nice cafe right down stairs. Laundry and gym on site. There is also a nice social space on the first floor that is nice to do some work or study at. Overall this is a very nice place. I would definitely come back!"
